AppID,Name,About the game,Release date,Header image,Website,Genres,Tags
570,Dota 2,"The most-played game on Steam. Every day, millions of players worldwide enter battle as one of over a hundred Dota heroes. And no matter if it's their 10th hour of play or 1,000th, there's always something new to discover. With regular updates that ensure a constant evolution of gameplay, features, and heroes, Dota 2 has truly taken on a life of its own. One Battlefield. Infinite Possibilities. When it comes to diversity of heroes, abilities, and powerful items, Dota boasts an endless array—no two games are the same. Any hero can fill multiple roles, and there's an abundance of items to help meet the needs of each game. Dota doesn't provide limitations on how to play, it empowers you to express your own style. All heroes are free. Competitive balance is Dota's crown jewel, and to ensure everyone is playing on an even field, the core content of the game—like the vast pool of heroes—is available to all players. Fans can collect cosmetics for heroes and fun add-ons for the world they inhabit, but everything you need to play is already included before you join your first match. Bring your friends and party up. Dota is deep, and constantly evolving, but it's never too late to join. Learn the ropes playing co-op vs. bots. Sharpen your skills in the hero demo mode. Jump into the behavior- and skill-based matchmaking system that ensures you'll be matched with the right players each game.","Jul 9, 2013",https://cdn.akamai.steamstatic.com/steam/apps/570/header.jpg?t=1658774750,http://www.dota2.com/,"Action,Free to Play,Strategy","Free to Play,MOBA,Multiplayer,Strategy,e-sports,Team-Based,Competitive,Action,Online Co-Op,PvP,Difficult,Co-op,RTS,Tower Defense,Fantasy,RPG,Character Customization,Replay Value,Action RPG,Simulation"
966610,FPS Monitor – hardware in-game & desktop overlays,"FPS Monitor tracks your PC's hardware state and displays this information as an overlay in-game. You no longer need to switch to desktop or attach a second display to control your hardware status. FPS Monitor will show all valuable information in-game. FPS Monitor is the very first special software tool that not only shows an FPS counter similar to good old Fraps™, but can also display a lot of other parameters. This gives a clear overview of how your hardware is performing while you're gaming. FPS Monitor does not require configuration and displays all the most useful information immediately after installation, as well as has a rich functionality for those who prefer to configure everything as he likes. Core features Supports games based on DirectX 9, 10, 11, 12, OpenGL and Vulkan. Supports rendering to a desktop widget Can show detailed real time information about CPU, GPU, RAM, Network, hard drives, etc. Can show detailed real time information about any other sensor like temperatures, voltages, cooler speeds, etc. Can show realtime hardware information in various graphical form (2D graph as example). Hardware alerts - software will warn you in the overlay when your hardware is running in a dangerous state or close to critical. Of course it can calculate and show actual Frame rate, its min/max/average values, frame time, 0.1%/1% Low FPS values. Convenience You can configure the font, size, style, colors and other rendering options for each sensor value right in the program (WYSIWYG). You can add text, images and filled rectangles and clock in a scene. You can prepare a set of different scenes and switch between them even during playing game. You can take screenshots from games. FPS Lock feature. FPS Monitor is compatible with well known anti-cheats: Valve Anti-Cheat, EasyAntiCheat, PunkBuster, BattlEye and many others.","Nov 9, 2018",https://cdn.akamai.steamstatic.com/steam/apps/966610/header.jpg?t=1582381484,https://fpsmon.com,"Utilities,Video Production,Web Publishing,Game Development","Utilities,Web Publishing,Video Production,Game Development,FPS,Software"
831980,Out of the Park Baseball 20,"Twenty years of dedication to sports strategy gaming excellence has led to this - the biggest, boldest, and most-anticipated release ever in the history of the award-winning gaming franchise: Out of the Park Baseball 20 . 'OOTP is an astonishing accomplishment!' - Boston Red Sox Principal Owner John W. Henry Officially licensed by MLB, MiLB and the MLBPA, OOTP 20 is a baseball fan's dream come true and the only game ever to win the Metacritic PC Game of the Year Award twice. Step into the shoes of a GM and/or manager to own the future or rewrite the past of your favorite real-world baseball franchise. Build the team the way you want. Start a new career with your favorite 2019 MLB team or go back through almost 150 years of baseball history and run any team from the past! You can even set up your own fictional baseball universe. Out of the Park Baseball 20 Basic Features The brand new 2019 MLB roster set will include all projected Opening Day MLB rosters as well as the complete minor league system down to the rookie leagues and even future draft classes. On top of this, 12 international leagues (Japan, South Korea, Taiwan, Australia, Italy, the Netherlands, Mexico, Cuba and new in OOTP 20: Germany, Spain, France and the Czech Republic) and several international and US independent leagues return to OOTP 20 with accurate and projected 2019 rosters. Discover new talent, draft the next superstar, negotiate with free agents, enter trade talks with other teams, build your dynasty and guide a franchise into an infinite future! As a manager, dive into the more hands-on management and set your team's lineups, pitching staffs, in-game strategy and call the shots from the dugout. You can oversee your league at a high level, or play out each game in the redesigned 3D game mode, managing play by play or even pitch by pitch. OOTP has it all covered! New features in OOTP 20 include: LIVE services - start a new MLB game any day during the regular season with up-to-date rosters, standings, stats and player ratings, or to update player ratings in your current game based on their current performances. We spent a lot of time in the motion capture studio to create hundreds of new animations which take the 3D in-game action to a whole new level. Diving plays, shoestring catches, hitters celebrating a walk-off in style: it's all there. Baseball is constantly evolving, as is our award-winning simulation engine. This year we have introduced several new strategic options, such as an opener and a follower for an unorthodox approach to managing your pitching staff. We have also worked hard to improve the simulation engine and AI to handle the new options and also make the smartest strategic decisions possible at any time during the game. But not only did we improve the in-game AI, we are always working hard to improve all AI-related aspects of the game, including trading, contract logic, general roster building, and player evaluation, which lies at the core of the entire OOTP AI, resulting in the most challenging and rewarding gameplay ever in OOTP 20. Perfect Team Mode 2.0 - the online strategy revolution continues! Battle tens of thousands of managers from all over the world in the exciting Perfect Team Universe. Historical simulations have been greatly improved by optimized player ratings and new defensive evaluations Teams can now participate in multiple tournaments in the same time, vastly expanding possible league scenarios 4 new international leagues with real teams &amp; players: Germany, France, Spain and the Czech Republic All new tiebreaker calculations for improved realism Added support to have players in lineup back up other positions, and substitute in starting lineups for them Graphical spray charts for players for a deeper scouting experience. Who do you use the shift on? Improved interface and HTML reporting Added many new achievements for both Challenge Mode and Perfect Team Countless small tweaks that enhance the user experience And much more... Out of the Park Baseball 20 features Perfect Team 2.0 , the sequel to the revolutionary online competition and card collection mode that made its debut in OOTP 19 and stunned the sports &amp; strategy gaming genre. Tens of thousands of teams from all around the world compete in the multi-level Perfect Team online universe for the ultimate goal, reach and win a Championship in the coveted Perfect Leagues. Can you become a legend? Perfect Team Mode 2.0 features: 6 Starter Packs containing 36 player cards -- start competing right away! Collect over 3,200 player cards from today and yesteryear, including many fan favorites Customization options for your team logo, uniforms, and ballpark Lineups, strategies, and tactics with typical OOTP depth -- get the most out of your team! Perfect Points that you earn by unlocking achievements -- use them to get more packs and improve your team! 3D highlights´, box scores and full replays from simulated games 2 ways to get Perfect Points for cards: sell them immediately or auction them off to other players NEW Tournaments, battle other players in many different tournaments and win packs and exclusive player cards NEW Collection Missions, finish different collections and receive exclusive cards as a reward NEW Improved Auction House features NEW Additional league level, bringing the total to 6. NEW More achievements NEW Access history reports of past seasons NEW Access standings &amp; stats from other leagues in the universe NEW PT Universe Record Book Out of the Park Baseball 20 - Twenty Years of Excellence!","Mar 22, 2019",https://cdn.akamai.steamstatic.com/steam/apps/831980/header.jpg?t=1658710608,https://www.ootpdevelopments.com/out-of-the-park-baseball/,"Indie,Simulation,Sports,Strategy","Sports,Simulation,Strategy,Indie,Baseball,Management,Moddable,Realistic,Family Friendly,Trading Card Game,Mouse only,Historical"
629910,Clicker Heroes 2,"Clicker Heroes 2 is a game about the feeling of getting amazing powerups. You will embark on a never-ending journey to defeat mythical creatures, progressing through an infinite number of worlds. There will always be another upgrade. 1.52e394+ Hours Of Gameplay! Features Hop from zone to zone to defeat monsters and purchase gear and upgrades that will help you reach higher zones. Once you’re strong enough, advance from world to world where you’ll find even more powerful monsters and unlock even better upgrades! Unlock tons of satisfying skills to help you kill monsters faster. Big Clicks, Huge Click, Multiclick, and more. Find the perfect combination and rotation for maximum DPS! Conquer a vast number of worlds and defeat their unique monsters in search of more gold and experience! Customize the Automator to play the game for you while you’re away. Automatically level up your gear, buy new gear, and create complex skill combos. Maximize your efficiency by crafting the perfect Automator sequences. Choose your own path to success with hundreds of amazing upgrades for your stats and skills in the massive skill tree. Play the game the way you want to!","Jul 16, 2018",https://cdn.akamai.steamstatic.com/steam/apps/629910/header.jpg?t=1616612884,http://www.clickerheroes2.com,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy,Early Access","Clicker,Casual,Indie,RPG,Adventure,Strategy,Simulation,Action,Early Access,Singleplayer,Idler,Great Soundtrack,Management,Family Friendly,Fantasy,Strategy RPG,Cinematic"
730,Counter-Strike: Global Offensive,"Counter-Strike: Global Offensive (CS: GO) expands upon the team-based action gameplay that it pioneered when it was launched 19 years ago. CS: GO features new maps, characters, weapons, and game modes, and delivers updated versions of the classic CS content (de_dust2, etc.). 'Counter-Strike took the gaming industry by surprise when the unlikely MOD became the most played online PC action game in the world almost immediately after its release in August 1999,' said Doug Lombardi at Valve. 'For the past 12 years, it has continued to be one of the most-played games in the world, headline competitive gaming tournaments and selling over 25 million units worldwide across the franchise. CS: GO promises to expand on CS' award-winning gameplay and deliver it to gamers on the PC as well as the next gen consoles and the Mac.'","Aug 21, 2012",https://cdn.akamai.steamstatic.com/steam/apps/730/header.jpg?t=1641233427,http://blog.counter-strike.net/,"Action,Free to Play","FPS,Shooter,Multiplayer,Competitive,Action,Team-Based,e-sports,Tactical,First-Person,PvP,Online Co-Op,Co-op,Strategy,Military,War,Difficult,Trading,Realistic,Fast-Paced,Moddable"
39210,FINAL FANTASY XIV Online,"Take part in an epic and ever-changing FINAL FANTASY as you adventure and explore with friends from around the world. This product also includes the entitlements to play FINAL FANTASY® XIV: A Realm Reborn and the expansion pack FINAL FANTASY® XIV: HEAVENSWARD. For newcomers to FINAL FANTASY XIV Online, the Starter Edition includes two award-winning titles – FINAL FANTASY XIV: A Realm Reborn, and the first expansion, FINAL FANTASY XIV: Heavensward. Join over 25 million adventurers worldwide on an adventure that will take you to the heavens and beyond! Includes 30-day free subscription period for all newly created service accounts*. User registration and service subscription are required to play the game. * The 30-day free play period included with purchase can only be applied once to each platform on a single service account. Moreover, this 30-day free play period is not applicable to platforms on which a license has already been registered. LOGO ILLUSTRATION: © 2010, 2014, 2016, 2018, 2021 YOSHITAKA AMANO Note: FINAL FANTASY XIV Online game packages available on Steam may only be registered and added on a Square Enix account that has the base game “FINAL FANTASY XIV Online Starter Edition' (or formerly known as 'FINAL FANTASY XIV: A Realm Reborn”) purchased on Steam. To view your 20 digit registration codes after purchase, simply right-click on “FINAL FANTASY XIV” in your Steam “Library” and select “View CD key” on the Steam client. The codes will always be accessible from this location should you ever need to reference them again. The registration codes can be redeemed immediately on the Mog Station . If this is your first time installing and registering 'FINAL FANTASY XIV Online', you may redeem your registration codes during the initial installation process. Please note that the Brazilian and Russian subscription and optional item prices were adjusted on November 15th, 2017. Please visit the following links for further details: Brazilian / Russian prices.","Feb 18, 2014",https://cdn.akamai.steamstatic.com/steam/apps/39210/header.jpg?t=1646695302,http://www.finalfantasyxiv.com/,"Massively Multiplayer,RPG","MMORPG,RPG,Massively Multiplayer,Fantasy,JRPG,Great Soundtrack,Character Customization,Story Rich,Open World,Anime,Multiplayer,Adventure,Magic,Action,Atmospheric,Co-op,Action RPG,Online Co-Op,Female Protagonist,Singleplayer"
524660,RutonyChat,"RutonyChat is a program for receiving messages from chats and notifications from various streaming sites in one window. Along with the program comes a large set of ready-made designs for chat, which can still be customized. Alerts designer, Donate goal, List alerts will help you create unusual alerts with various effects for events, whether it's a follower, new subscriber, re-subscriber, donate, or simply show a specially prepared alert using a keyboard key, or even just play a sound as a joke. Together with the Remote Control functions, you can create complex combinations of design for streaming or during video recording. Extensive features allow you to increase the interactivity with the chat, such as general voting, prize draw, remote control, ranking system, a small chat bot and much more. RutonyChat features Supports chats Twitch, Goodgame, YouTube, Trovo.Live, WASD, VKontakte, Odnoklassniki, Peka2.tv, PandaTV, Douyu, Smashcast, GamersTV, GipsyTeam, Aces, Steam Support for notifications about free and paid subscriptions, about various events Notifications Donate from StreamLabs, DonationAlerts, DonatePay, QIWI, DonateStream, Destream, Donatty Supports all emoticons, including 3nd developers, like BTTV &amp; FFZ, and other Highlights messages to streamer (you can set all the names to highlight in the settings) Over 70 visual appearence themes with different animations and styles (you can see themes on website) Bot for Twitch, GoodGame, YouTube, VKontakte Designer Alerts (follower, subs, etc.) Designer Alerts List Designer Goals (donate, subs, followers, etc.) Raffles and votepolls Remote control - run scripts, plays sounds, alerts... Rank system - icon near nickname, credits system, etc. Labels for last subscriber, top donation, goals, counters, etc. Game mode - if you have one monitor (for window game mode) (ATTENTION! Only for windowed mode, it may not work in full screen mode)","Sep 19, 2016",https://cdn.akamai.steamstatic.com/steam/apps/524660/header.jpg?t=1646852600,http://rutony-studio.com/en/rutonychat/,"Animation & Modeling,Design & Illustration,Utilities,Video Production","Utilities,Video Production,Design & Illustration,Animation & Modeling,Software"
353130,Time of Dragons,"This is an MMO shooter where you ride dragons armed with missiles and lasers! The plot of the game unfolds in an imaginary universe, where two highly advanced races, Neils and Atlans, fight against each other. Their battle units are gigantic flying creatures controlled by adopiants, their riders. The game offers the following: - Multiple creatures with unique capabilities - A wide selection of weapons - Various combat modes - Freedom and beauty of dragon flights - Battles against players from all over the world! Take your dragon into the sky and prove that you are the best! As developers, we love our game with all our heart and will continuously develop it, ensuring updates every two weeks. Join our community to keep track! It's gonna be fun!","Feb 1, 2016",https://cdn.akamai.steamstatic.com/steam/apps/353130/header.jpg?t=1645211830,http://4ilab.io/,"Action,Free to Play,Indie,Massively Multiplayer,Simulation","Dragons,Free to Play,Flight,Massively Multiplayer,Action,Shooter,Multiplayer,Simulation,Open World,Indie,PvP,Adventure,Sci-fi,FPS,MMORPG,Co-op,Singleplayer,MOBA,Survival,Fantasy"
305940,Project AURA,"PROJECT AURA is a simulation/strategy videogame where you take control of a colony of climate disaster survivors. In the near future, humans will face the drastic consequences of climate change. Forced to take refuge in vital reserves using cryo-preservation, they await a second chance. At the end of the 21st century, humans — finally aware of the great climate disaster — dedicated their efforts not on preventing the inevitable crisis, but to ensure the survival of the species itself. In this endeavor, they embarked on the construction of a network of cities on the sea, resistant to the hostile atmosphere. Overtaken by the events and extreme food shortage, they built ultra-secret shelters that would support them in hibernation, to be awakened in a more favorable situation. FEATURES ■ Lead a colony of climate disaster survivors ■ Take control of a colony starting from a state of zero development. ■ Manage, train and specialize your citizens who will learn their assigned tasks. ■ Create a suitable habitat to incorporate more citizens to your colony. ■ Exploit and develop technology in your hands to improve your infrastructure, production and research. ■ Construct new buildings and platforms to expand your city. ■ Specialize your colony, trade or go for self-sufficiency. ■ Explore and rescue valuable remains from the civilization of the 21st century. ■ Reuse components from the past, and craft unique items * Get ready to discover a new formula of innovative gameplay!","Apr 17, 2018",https://cdn.akamai.steamstatic.com/steam/apps/305940/header.jpg?t=1624717584,http://www.projectaura.com,"Indie,Simulation,Strategy","Strategy,Simulation,City Builder,Indie,Management,Sci-fi,Resource Management,Building,Economy,Singleplayer,Sandbox,Atmospheric,Realistic,Open World,Trading,Relaxing,Difficult,Early Access,Base-Building,Casual"
235340,Prime World,"Prime World is a free online game in RPG / MOBA genre with a unique universe where tactical session battles, castle management, and hero development are mixed together. Prime World brings the MOBA genre to a new level: play in different modes; improve your heroes not only on the battlefield but also in your own castle; gather and create lethal combinations of skills; use these combinations in battles to defeat your enemies. An incredible amount of talents and skins allows you to build up a one of a kind character depending on your preferences! The game is based on the conflict of lords, who fight in the endless battle for control over prime - the most important resource, the possession of which can change the alignment of forces. Prime is magic and a source of technology, a dangerous alien substance, which can change the world and give power over it - everyone needs it. The one who controls the prime, controls the whole world! Gather a collection of exclusive talents and create an army of invincible heroes. Attack the enemy towers and conquer new territories. Conclude profitable alliances with other clans or subordinate them in battle. Become the first in the world of Praya! Every hero in the world of Praya can become one of a kind with the help of the talent system. Prime World features an exclusive terramorphing system, which allows you to capture lands by raising your faction’s flag over it. Native terrain beneath hero’s feet makes him more powerful. There are few combat modes in the game, which are a bit different from each other. Check the schedule of the modes being online in the special thread in our Community Hub! Every hero has multiple individual skins, which are made limited timed to different special occasions. Choose a suitable look for your hero, it’s up to you, how it will look like! What is more, skins provide suitable voice-overs and can even change the hero’s gender. Prime World combines tactical fights with strategic elements. You can become a powerful commander and a magnificent ruler of your castle at the same time! The game is based on the conflict of lords leading constant battles for prime with the help of their Heroes - warriors with unique abilities who can return to battle after being defeated again and again. Prime World offers its players a rich social system: players can join clans and develop them together, capture clans of other players. There are numerous ways to upgrade your character in battle sessions, from farming creeps to playing mini-games on the base. This makes PvP part of the game even more diverse.","Mar 31, 2014",https://cdn.akamai.steamstatic.com/steam/apps/235340/header.jpg?t=1617641223,http://playpw.com,"Action,Free to Play,Massively Multiplayer,RPG","Free to Play,MOBA,RPG,Massively Multiplayer,Strategy,Multiplayer,Action,Fantasy,Team-Based,MMORPG,Co-op,Online Co-Op,PvP,Competitive,RTS,e-sports,Replay Value,Character Customization,Steampunk,Action RPG"
